"TagCode"	"agency"	"run"	"hatchery"	"stock"	"release_loc"	"brood_year"	"hatch_reg"	"stock_reg"	"rel_reg"	"DIT"
"637586"	"WDFW"	"Spring"	"NASON CREEK ACC FACILITY"	"NASON CR     45.0888"	"NASON CR     45.0888"	2018	"UPCR"	"UPCR"	"UPCR"	NA
"636489"	"WDFW"	"Fall"	"HOODSPORT HATCHERY"	"FINCH CR     16.0222"	"FINCH CR     16.0222"	2012	"HOOD"	"HOOD"	"HOOD"	NA
"636621"	"WDFW"	"Summer"	"CHELAN FALLS HATCHERY"	"WELLS HATCHERY"	"CHELAN R     47.0052"	2013	"UPCR"	"UPCR"	"UPCR"	NA
"636586"	"WDFW"	"Spring"	"TUCANNON HATCHERY"	"TUCANNON R   35.0009"	"CURL LK RELEASE SITE"	2012	"SNAK"	"SNAK"	"SNAK"	"DIT"
"637616"	"WDFW"	"Fall"	"MINTER CR HATCHERY"	"MINTER CR HATCHERY"	"MINTER CR    15.0048"	2019	"SPS"	"SPS"	"SPS"	NA
"636680"	"WDFW"	"Summer"	"WELLS HATCHERY"	"WELLS HATCHERY"	"COLUMBIA NEAR WELLS"	2013	"UPCR"	"UPCR"	"UPCR"	NA
"637618"	"WDFW"	"Fall"	"KALAMA FALLS HATCHERY"	"KALAMA R HATCH  27.0002"	"KALAMA R     27.0002"	2019	"LOCR"	"LOCR"	"LOCR"	NA
"637660"	"WDFW"	"Spring"	"LEWIS RIVER HATCHERY"	"LEWIS RIVER HATCHERY"	"LEWIS R -NF  27.0168"	2019	"LOCR"	"LOCR"	"LOCR"	NA
"637718"	"WDFW"	"Fall"	"FORKS CREEK HATCHERY"	"WILLAPA R    24.0251"	"FORK CR      24.0356"	2019	"WILP"	"WILP"	"WILP"	NA
"636675"	"WDFW"	"Fall"	"GEORGE ADAMS HATCHERY"	"GEORGE ADAMS (PURDY)"	"PURDY CR     16.0005"	2013	"HOOD"	"HOOD"	"HOOD"	"DIT"
"636737"	"WDFW"	"Fall"	"LYONS FERRY HATCHERY"	"SNAKE R-LOWR 33.0002"	"LYONS FERRY REL.SITE"	2013	"SNAK"	"SNAK"	"SNAK"	NA
"636793"	"WDFW"	"Fall"	"COWLITZ SALMON HATCHERY"	"COWLITZ R    26.0002"	"COWLITZ R    26.0002"	2014	"LOCR"	"LOCR"	"LOCR"	NA
"636794"	"WDFW"	"Summer"	"WALLACE R HATCHERY"	"SKYKOMISH R  07.0012"	"WALLACE R    07.0940"	2014	"NPS"	"NPS"	"NPS"	NA
"636773"	"WDFW"	"Spring"	"METHOW HATCHERY"	"METHOW R     48.0002"	"METHOW R     48.0007"	2014	"UPCR"	"UPCR"	"UPCR"	"DIT"
"636837"	"WDFW"	"Fall"	"PRIEST RAPIDS HATCHERY"	"PRIEST RAPIDS   (36)"	"COL R @ PRIEST RAPIDS"	2014	"UPCR"	"UPCR"	"UPCR"	"DIT"
"637717"	"WDFW"	"Fall"	"FORKS CREEK HATCHERY"	"WILLAPA R    24.0251"	"FORK CR      24.0356"	2019	"WILP"	"WILP"	"WILP"	NA
"637893"	"WDFW"	"Fall"	"NEMAH HATCHERY"	"NEMAH HATCHERY"	"NORTH NEMAH R24.0460"	2020	"WILP"	"WILP"	"WILP"	NA
"636954"	"WDFW"	"Summer"	"WALLACE R HATCHERY"	"SKYKOMISH R  07.0012"	"WALLACE R    07.0940"	2015	"NPS"	"NPS"	"NPS"	NA
"636955"	"WDFW"	"Summer"	"WALLACE R HATCHERY"	"SKYKOMISH R  07.0012"	"WALLACE R    07.0940"	2015	"NPS"	"NPS"	"NPS"	"DIT"
"637857"	"WDFW"	"Fall"	"HOODSPORT HATCHERY"	"HOODSPORT HATCHERY"	"FINCH CR     16.0222"	2020	"HOOD"	"HOOD"	"HOOD"	NA
"636956"	"WDFW"	"Fall"	"ELWHA HATCHERY"	"ELWHA R      18.0272"	"ELWHA R      18.0272"	2015	"JUAN"	"JUAN"	"JUAN"	"DIT"
"636958"	"WDFW"	"Fall"	"SOOS CREEK HATCHERY"	"BIG SOOS CR  09.0072"	"BIG SOOS CR  09.0072"	2015	"MPS"	"MPS"	"MPS"	NA
"637875"	"WDFW"	"Fall"	"PRIEST RAPIDS HATCHERY"	"PRIEST RAPIDS   (36)"	"COL R @ PRIEST RAPIDS"	2020	"UPCR"	"UPCR"	"UPCR"	NA
"637890"	"WDFW"	"Spring"	"KENDALL CR HATCHERY"	"NOOKSACK R   01.0120"	"KENDALL CR   01.0406"	2020	"NOWA"	"NOWA"	"NOWA"	NA
"637876"	"WDFW"	"Fall"	"PRIEST RAPIDS HATCHERY"	"PRIEST RAPIDS   (36)"	"COL R @ PRIEST RAPIDS"	2020	"UPCR"	"UPCR"	"UPCR"	NA
"637877"	"WDFW"	"Fall"	"PRIEST RAPIDS HATCHERY"	"PRIEST RAPIDS   (36)"	"COL R @ PRIEST RAPIDS"	2020	"UPCR"	"UPCR"	"UPCR"	NA
"637056"	"WDFW"	"Summer"	"DRYDEN POND"	"WENATCHEE R  45.0030"	"WENATCHEE R  45.0030"	2015	"UPCR"	"UPCR"	"UPCR"	NA
"637098"	"WDFW"	"Fall"	"FALLERT CR HATCHERY"	"KALAMA R     27.0002"	"FALLERT CR   27.0017"	2016	"LOCR"	"LOCR"	"LOCR"	NA
"637101"	"WDFW"	"Fall"	"ELWHA HATCHERY"	"ELWHA R      18.0272"	"ELWHA R      18.0272"	2016	"JUAN"	"JUAN"	"JUAN"	"DIT"
"637102"	"WDFW"	"Fall"	"ELWHA HATCHERY"	"ELWHA R      18.0272"	"ELWHA R      18.0272"	2016	"JUAN"	"JUAN"	"JUAN"	"DIT"
"637470"	"WDFW"	"Spring"	"HUPP SPRINGS REARING"	"WHITE R      10.0031"	"MINTER CR TR 15.0051"	2018	"SPS"	"MPS"	"SPS"	"DIT"
"637392"	"WDFW"	"Spring"	"LEWIS RIVER HATCHERY"	"LEWIS RIVER HATCHERY"	"LEWIS R -NF  27.0168"	2017	"LOCR"	"LOCR"	"LOCR"	"DIT"
"637419"	"WDFW"	"Fall"	"TUMWATER FALLS HATCHERY"	"TUMWATER FALLS HATCHERY"	"DESCHUTES R  13.0028"	2019	"SPS"	"SPS"	"SPS"	NA
"637421"	"WDFW"	"Spring"	"LYONS FERRY HATCHERY"	"TUCANNON R   35.0009"	"CURL LK RELEASE SITE"	2018	"SNAK"	"SNAK"	"SNAK"	"DIT"
"637518"	"WDFW"	"Spring"	"DEEP R NET PENS"	"COWLITZ SAL HATCHERY"	"DEEP R       25.0071"	2018	"LOCR"	"LOCR"	"LOCR"	NA
"637526"	"WDFW"	"Fall"	"ELWHA HATCHERY"	"ELWHA R      18.0272"	"ELWHA R      18.0272"	2018	"JUAN"	"JUAN"	"JUAN"	NA
"637580"	"WDFW"	"Summer"	"CHELAN FALLS HATCHERY"	"CHELAN FALLS CHANNEL EAST"	"CHELAN R     47.0052"	2018	"UPCR"	""	"UPCR"	NA
"637650"	"WDFW"	"Spring"	"CHIWAWA HATCHERY"	"CHIWAWA R    45.0759"	"CHIWAWA R    45.0759"	2020	"UPCR"	"UPCR"	"UPCR"	"DIT"
"637986"	"WDFW"	"Fall"	"COWLITZ SALMON HATCHERY"	"COWLITZ R    26.0002"	"COWLITZ R    26.0002"	2020	"LOCR"	"LOCR"	"LOCR"	NA
"637868"	"WDFW"	"Spring"	"CHIWAWA HATCHERY"	"CHIWAWA R    45.0759"	"CHIWAWA R    45.0759"	2020	"UPCR"	"UPCR"	"UPCR"	"DIT"
"638272"	"WDFW"	"Fall"	"GARRISON HATCHERY"	"TUMWATER FALLS HATCHERY"	"CHAMBERS CR  12.0007"	2021	"SPS"	"SPS"	"SPS"	NA
"638275"	"WDFW"	"Fall"	"MINTER CR HATCHERY"	"MINTER CR HATCHERY"	"MINTER CR    15.0048"	2021	"SPS"	"SPS"	"SPS"	NA
"638245"	"WDFW"	"Fall"	"MCKERNAN HATCHERY"	"SKOKOMISH R  16.0001"	"VANCE CR     16.0013"	2021	"HOOD"	"HOOD"	"HOOD"	"DIT"
"638244"	"WDFW"	"Fall"	"MCKERNAN HATCHERY"	"SKOKOMISH R  16.0001"	"SKOKOMISH R -NF (16)"	2021	"HOOD"	"HOOD"	"HOOD"	NA
"635977"	"WDFW"	"Fall"	"ELWHA HATCHERY"	"ELWHA R      18.0272"	"ELWHA R      18.0272"	2010	"JUAN"	"JUAN"	"JUAN"	NA
"636419"	"WDFW"	"Fall"	"IRRIGON HATCHERY"	"SNAKE R-LOWR 33.0002"	"GRAND RONDE R35.2192"	2011	"CECR"	"SNAK"	"SNAK"	NA
"637186"	"WDFW"	"Fall"	"PRIEST RAPIDS HATCHERY"	"PRIEST RAPIDS   (36)"	"COL R @ PRIEST RAPIDS"	2016	"UPCR"	"UPCR"	"UPCR"	"DIT"
"637203"	"WDFW"	"Fall"	"LYONS FERRY HATCHERY"	"SNAKE R-LOWR 33.0002"	"LYONS FERRY REL.SITE"	2016	"SNAK"	"SNAK"	"SNAK"	NA
"090570"	"WDFW"	"Fall"	"RINGOLD SPRINGS HATCHERY"	"PRIEST RAPIDS   (36)"	"COL R @ RM 369.9"	2011	"UPCR"	"UPCR"	"UPCR"	NA
"637611"	"WDFW"	"Fall"	"GARRISON HATCHERY"	"TUMWATER FALLS HATCHERY"	"CHAMBERS CR  12.0007"	2019	"SPS"	"SPS"	"SPS"	NA
"637663"	"WDFW"	"Spring"	"LEWIS RIVER HATCHERY"	"LEWIS RIVER HATCHERY"	"LEWIS R -NF  27.0168"	2019	"LOCR"	"LOCR"	"LOCR"	"DIT"
"637761"	"WDFW"	"Spring"	"LYONS FERRY HATCHERY"	"TUCANNON R   35.0009"	"TUCANNON R TRAP @TUCAN HA"	2019	"SNAK"	"SNAK"	"SNAK"	"DIT"
"637769"	"WDFW"	"Fall"	"COWLITZ SALMON HATCHERY"	"COWLITZ SAL HATCHERY"	"COWLITZ R    26.0002"	2019	"LOCR"	"LOCR"	"LOCR"	NA
"210488"	"WDFW"	"Spring"	"UPR DUNGENESS ACC PD"	"DUNGENESS R  18.0018"	"DUNGENESS R  18.0018"	2013	"JUAN"	"JUAN"	"JUAN"	"DIT"
"211257"	"WDFW"	"Spring"	"HURD CR HATCHERY"	"DUNGENESS R  18.0018"	"DUNGENESS R  18.0018"	2017	"JUAN"	"JUAN"	"JUAN"	"DIT"
"637494"	"WDFW"	"Fall"	"MCKERNAN HATCHERY"	"SKOKOMISH R  16.0001"	"SKOKOMISH R -NF (16)"	2018	"HOOD"	"HOOD"	"HOOD"	"DIT"
"637460"	"WDFW"	"Spring"	"HUPP SPRINGS REARING"	"WHITE R      10.0031"	"MINTER CR TR 15.0051"	2018	"SPS"	"MPS"	"SPS"	"DIT"
"637312"	"WDFW"	"Fall"	"ISSAQUAH HATCHERY"	"ISSAQUAH CR  08.0178"	"ISSAQUAH CR  08.0178"	2017	"MPS"	"MPS"	"MPS"	NA
"637427"	"WDFW"	"Fall"	"SOOS CREEK HATCHERY"	"BIG SOOS CR  09.0072"	"BIG SOOS CR  09.0072"	2019	"MPS"	"MPS"	"MPS"	"DIT"
"637511"	"WDFW"	"Spring"	"MARBLEMOUNT HATCHERY"	"MARBLEMOUNT HATCH"	"CASCADE R    03.1411"	2018	"SKAG"	"SKAG"	"SKAG"	"DIT"
"637664"	"WDFW"	"Spring"	"LEWIS RIVER HATCHERY"	"LEWIS RIVER HATCHERY"	"LEWIS R -NF  27.0168"	2019	"LOCR"	"LOCR"	"LOCR"	"DIT"
"637915"	"WDFW"	"Summer"	"WALLACE R HATCHERY"	"SKYKOMISH R  07.0012"	"WALLACE R    07.0940"	2020	"NPS"	"NPS"	"NPS"	NA
"637978"	"WDFW"	"Spring"	"COWLITZ SALMON HATCHERY"	"COWLITZ SAL HATCHERY"	"COWLITZ R    26.0002"	2020	"LOCR"	"LOCR"	"LOCR"	"DIT"
"637916"	"WDFW"	"Summer"	"WALLACE R HATCHERY"	"SKYKOMISH R  07.0012"	"WALLACE R    07.0940"	2020	"NPS"	"NPS"	"NPS"	NA
"637917"	"WDFW"	"Summer"	"WALLACE R HATCHERY"	"SKYKOMISH R  07.0012"	"WALLACE R    07.0940"	2020	"NPS"	"NPS"	"NPS"	NA
"637972"	"WDFW"	"Spring"	"COWLITZ SALMON HATCHERY"	"COWLITZ SAL HATCHERY"	"COWLITZ R    26.0002"	2020	"LOCR"	"LOCR"	"LOCR"	"DIT"
"637975"	"WDFW"	"Spring"	"COWLITZ SALMON HATCHERY"	"COWLITZ SAL HATCHERY"	"COWLITZ R    26.0002"	2020	"LOCR"	"LOCR"	"LOCR"	"DIT"
"637973"	"WDFW"	"Spring"	"COWLITZ SALMON HATCHERY"	"COWLITZ SAL HATCHERY"	"COWLITZ R    26.0002"	2020	"LOCR"	"LOCR"	"LOCR"	"DIT"
"637934"	"WDFW"	"Spring"	"CHIWAWA HATCHERY"	"CHIWAWA R    45.0759"	"CHIWAWA R    45.0759"	2020	"UPCR"	"UPCR"	"UPCR"	"DIT"
"637979"	"WDFW"	"Spring"	"COWLITZ SALMON HATCHERY"	"COWLITZ SAL HATCHERY"	"COWLITZ R    26.0002"	2020	"LOCR"	"LOCR"	"LOCR"	"DIT"
"637980"	"WDFW"	"Spring"	"COWLITZ SALMON HATCHERY"	"COWLITZ SAL HATCHERY"	"COWLITZ R    26.0002"	2020	"LOCR"	"LOCR"	"LOCR"	"DIT"
"637943"	"WDFW"	"Spring"	"TUCANNON HATCHERY"	"TUCANNON R   35.0009"	"TUCANNON R TRAP @TUCAN HA"	2020	"SNAK"	"SNAK"	"SNAK"	"DIT"
"637974"	"WDFW"	"Spring"	"COWLITZ SALMON HATCHERY"	"COWLITZ SAL HATCHERY"	"COWLITZ R    26.0002"	2020	"LOCR"	"LOCR"	"LOCR"	"DIT"
"637995"	"WDFW"	"Summer"	NA	"WENATCHEE R  45.0030"	"WENATCHEE R  45.0030"	2020	NA	"UPCR"	"UPCR"	NA
"637889"	"WDFW"	"Summer"	NA	"METHOW & OKANOGAN"	"METHOW R     48.0007"	2020	NA	"UPCR"	"UPCR"	NA
"637163"	"WDFW"	"Fall"	"ELWHA HATCHERY"	"ELWHA R      18.0272"	"ELWHA R      18.0272"	2016	"JUAN"	"JUAN"	"JUAN"	NA
"637246"	"WDFW"	"Fall"	"HOODSPORT HATCHERY"	"SKOKOMISH R  16.0001"	"FINCH CR     16.0222"	2018	"HOOD"	"HOOD"	"HOOD"	NA
"637259"	"WDFW"	"Fall"	"FORKS CREEK HATCHERY"	"WILLAPA R    24.0251"	"FORK CR      24.0356"	2017	"WILP"	"WILP"	"WILP"	NA
"637162"	"WDFW"	"Fall"	"TUMWATER FALLS HATCHERY"	"TUMWATER FALLS HATCHERY"	"DESCHUTES R  13.0028"	2016	"SPS"	"SPS"	"SPS"	NA
"637971"	"WDFW"	"Spring"	"COWLITZ SALMON HATCHERY"	"COWLITZ SAL HATCHERY"	"COWLITZ R    26.0002"	2020	"LOCR"	"LOCR"	"LOCR"	"DIT"
"637907"	"WDFW"	"Spring"	NA	"NASON CR     45.0888"	"NASON CR     45.0888"	2020	NA	"UPCR"	"UPCR"	"DIT"
"055561"	"WDFW"	"Spring"	"LK WENATCHEE NET PENS"	"WHITE R      45.1116"	"WENATCHEE R  45.0030"	2013	"UPCR"	"UPCR"	"UPCR"	"DIT"
"211317"	"WDFW"	"Summer"	"MARBLEMOUNT HATCHERY"	"SKAGIT R     03.0176"	"CO LINE PD2 03.1853B"	2018	"SKAG"	"SKAG"	"SKAG"	NA
"211354"	"WDFW"	"Spring"	"DUNGENESS HATCHERY"	"DUNGENESS R  18.0018"	"DUNGENESS R  18.0018"	2018	"JUAN"	"JUAN"	"JUAN"	"DIT"
"637041"	"WDFW"	"Fall"	"LYONS FERRY HATCHERY"	"SNAKE R-LOWR 33.0002"	"LYONS FERRY REL.SITE"	2015	"SNAK"	"SNAK"	"SNAK"	"DIT"
"637626"	"WDFW"	"Fall"	"HOODSPORT HATCHERY"	"SKOKOMISH R  16.0001"	"FINCH CR     16.0222"	2019	"HOOD"	"HOOD"	"HOOD"	NA
"637525"	"WDFW"	"Fall"	"GEORGE ADAMS HATCHERY"	"SKOKOMISH R  16.0001"	"PURDY CR     16.0005"	2018	"HOOD"	"HOOD"	"HOOD"	"DIT"
"637625"	"WDFW"	"Fall"	"HOODSPORT HATCHERY"	"SKOKOMISH R  16.0001"	"FINCH CR     16.0222"	2019	"HOOD"	"HOOD"	"HOOD"	NA
"637621"	"WDFW"	"Spring"	"COWLITZ SALMON HATCHERY"	"COWLITZ SAL HATCHERY"	"COWLITZ R    26.0002"	2019	"LOCR"	"LOCR"	"LOCR"	NA
"637040"	"WDFW"	"Fall"	"LYONS FERRY HATCHERY"	"SNAKE R-LOWR 33.0002"	"LYONS FERRY REL.SITE"	2015	"SNAK"	"SNAK"	"SNAK"	NA
"637862"	"WDFW"	"Spring"	"NASON CREEK ACC FACILITY"	"NASON CR     45.0888"	"NASON CR     45.0888"	2020	"UPCR"	"UPCR"	"UPCR"	NA
"637977"	"WDFW"	"Spring"	"COWLITZ SALMON HATCHERY"	"COWLITZ SAL HATCHERY"	"COWLITZ R    26.0002"	2020	"LOCR"	"LOCR"	"LOCR"	"DIT"
"638309"	"WDFW"	"Fall"	"ISSAQUAH HATCHERY"	"ISSAQUAH CR  08.0178"	"ISSAQUAH CR  08.0178"	2021	"MPS"	"MPS"	"MPS"	NA
"638020"	"WDFW"	"Summer"	"CHELAN FALLS HATCHERY"	"CHELAN FALLS CHANNEL EAST"	"CHELAN R     47.0052"	2020	"UPCR"	""	"UPCR"	NA
"638022"	"WDFW"	"Spring"	"MARBLEMOUNT HATCHERY"	"MARBLEMOUNT HATCH"	"CASCADE R    03.1411"	2021	"SKAG"	"SKAG"	"SKAG"	NA
"638080"	"WDFW"	"Spring"	"HURD CR HATCHERY"	"DUNGENESS R  18.0018"	"HURD CR      18.0028"	2020	"JUAN"	"JUAN"	"JUAN"	"DIT"
"638310"	"WDFW"	"Spring"	"KENDALL CR HATCHERY"	"NOOKSACK R   01.0120"	"KENDALL CR   01.0406"	2021	"NOWA"	"NOWA"	"NOWA"	NA
"638412"	"WDFW"	"Spring"	"HUPP SPRINGS REARING"	"WHITE R      10.0031"	"MINTER CR    15.0048"	2021	"SPS"	"MPS"	"SPS"	"DIT"
"637465"	"WDFW"	"Summer"	"WELLS HATCHERY"	"WELLS HATCHERY"	"COLUMBIA R - GENERAL"	2018	"UPCR"	"UPCR"	"CRGN"	NA
"635899"	"WDFW"	"Spring"	"MARBLEMOUNT HATCHERY"	"SKAGIT R     03.0176"	"CASCADE R    03.1411"	2010	"SKAG"	"SKAG"	"SKAG"	NA
"637358"	"WDFW"	"Fall"	"PRIEST RAPIDS HATCHERY"	"PRIEST RAPIDS   (36)"	"COL R @ PRIEST RAPIDS"	2017	"UPCR"	"UPCR"	"UPCR"	NA
"637359"	"WDFW"	"Fall"	"PRIEST RAPIDS HATCHERY"	"PRIEST RAPIDS   (36)"	"COL R @ PRIEST RAPIDS"	2017	"UPCR"	"UPCR"	"UPCR"	NA
"637733"	"WDFW"	"Fall"	"PRIEST RAPIDS HATCHERY"	"PRIEST RAPIDS   (36)"	"COL R @ PRIEST RAPIDS"	2019	"UPCR"	"UPCR"	"UPCR"	"DIT"
"637752"	"WDFW"	"Fall"	"SOOS CREEK HATCHERY"	"BIG SOOS CR  09.0072"	"BIG SOOS CR  09.0072"	2019	"MPS"	"MPS"	"MPS"	"DIT"
"637777"	"WDFW"	"Fall"	"ELWHA HATCHERY"	"ELWHA R      18.0272"	"ELWHA R      18.0272"	2019	"JUAN"	"JUAN"	"JUAN"	"DIT"
"637730"	"WDFW"	"Fall"	"PRIEST RAPIDS HATCHERY"	"PRIEST RAPIDS   (36)"	"COL R @ PRIEST RAPIDS"	2019	"UPCR"	"UPCR"	"UPCR"	"DIT"
"637732"	"WDFW"	"Fall"	"PRIEST RAPIDS HATCHERY"	"PRIEST RAPIDS   (36)"	"COL R @ PRIEST RAPIDS"	2019	"UPCR"	"UPCR"	"UPCR"	"DIT"
"637991"	"WDFW"	"Fall"	"COWLITZ SALMON HATCHERY"	"COWLITZ R    26.0002"	"COWLITZ R    26.0002"	2020	"LOCR"	"LOCR"	"LOCR"	NA
"610188"	"CRITFC"	"URB L-Fall"	NA	"HANFORD REACH STOCK"	"HANFORD REACH   (36)"	2018	NA	"UPCR"	"UPCR"	NA
"610189"	"CRITFC"	"URB L-Fall"	NA	"HANFORD REACH STOCK"	"HANFORD REACH   (36)"	2018	NA	"UPCR"	"UPCR"	NA
"610190"	"CRITFC"	"URB L-Fall"	NA	"HANFORD REACH STOCK"	"HANFORD REACH   (36)"	2018	NA	"UPCR"	"UPCR"	NA
"610192"	"CRITFC"	"URB L-Fall"	NA	"HANFORD REACH STOCK"	"HANFORD REACH   (36)"	2018	NA	"UPCR"	"UPCR"	NA
"610187"	"CRITFC"	"URB L-Fall"	NA	"HANFORD REACH STOCK"	"HANFORD REACH   (36)"	2018	NA	"UPCR"	"UPCR"	NA
"610191"	"CRITFC"	"URB L-Fall"	NA	"HANFORD REACH STOCK"	"HANFORD REACH   (36)"	2018	NA	"UPCR"	"UPCR"	NA
"200153"	"WDFW"	"Summer"	"SIMILKAMEEN HATCHERY"	"OKANOGAN R   49.0019"	"SIMILKAMEEN R 490325"	2019	"UPCR"	"UPCR"	"UPCR"	NA
"200127"	"WDFW"	"Summer"	"SIMILKAMEEN HATCHERY"	"OKANOGAN R   49.0019"	"SIMILKAMEEN R 490325"	2015	"UPCR"	"UPCR"	"UPCR"	NA
"200152"	"WDFW"	"Summer"	"SIMILKAMEEN HATCHERY"	"OKANOGAN R   49.0019"	"SIMILKAMEEN R 490325"	2019	"UPCR"	"UPCR"	"UPCR"	NA
"211387"	"WDFW"	"Summer"	"MARBLEMOUNT HATCHERY"	"SKAGIT R     03.0176"	"CO LINE SLU 03.1853A"	2019	"SKAG"	"SKAG"	"SKAG"	NA
"635199"	"WDFW"	"Fall"	"MINTER CR HATCHERY"	"MINTER CR    15.0048"	"MINTER CR    15.0048"	2011	"SPS"	"SPS"	"SPS"	NA
"211165"	"WDFW"	"Summer"	"MARBLEMOUNT HATCHERY"	"SKAGIT R     03.0176"	"CO LINE PD2 03.1853B"	2015	"SKAG"	"SKAG"	"SKAG"	NA
"211173"	"WDFW"	"Spring"	"DUNGENESS HATCHERY"	"DUNGENESS R  18.0018"	"DUNGENESS R  18.0018"	2016	"JUAN"	"JUAN"	"JUAN"	"DIT"
"211062"	"WDFW"	"Spring"	"DUNGENESS HATCHERY"	"DUNGENESS R  18.0018"	"DUNGENESS R  18.0018"	2013	"JUAN"	"JUAN"	"JUAN"	"DIT"
"211147"	"WDFW"	"Spring"	"HURD CR HATCHERY"	"DUNGENESS R  18.0018"	"HURD CR      18.0028"	2014	"JUAN"	"JUAN"	"JUAN"	"DIT"
"211109"	"WDFW"	"Spring"	"GRAY WOLF R ACCL PD"	"DUNGENESS R  18.0018"	"GRAY WOLF R  18.0048"	2015	"JUAN"	"JUAN"	"JUAN"	"DIT"
"211414"	"WDFW"	"Spring"	"DUNGENESS HATCHERY"	"DUNGENESS R  18.0018"	"DUNGENESS R  18.0018"	2020	"JUAN"	"JUAN"	"JUAN"	"DIT"
"211417"	"WDFW"	"Spring"	"DUNGENESS HATCHERY"	"DUNGENESS R  18.0018"	"DUNGENESS R  18.0018"	2020	"JUAN"	"JUAN"	"JUAN"	"DIT"
"211493"	"WDFW"	"Summer"	"MARBLEMOUNT HATCHERY"	"SKAGIT R     03.0176"	"CO LINE SLU 03.1853A"	2020	"SKAG"	"SKAG"	"SKAG"	NA
"635671"	"WDFW"	"Fall"	"RFEG 6 HOOD CANAL"	"GEORGE ADAMS (PURDY)"	"JOHN CR      16.0253"	2012	"HOOD"	"HOOD"	"HOOD"	"DIT"
"635871"	"WDFW"	"Spring"	"DEEP R NET PENS"	"COWLITZ R    26.0002"	"COL R @ RM  18.2"	2010	"LOCR"	"LOCR"	"LOCR"	NA
"636365"	"WDFW"	"Fall"	"SAMISH HATCHERY"	"SAMISH   (FRIDAY CR)"	"FRIDAY CR    03.0017"	2012	"NOWA"	"NOWA"	"NOWA"	NA
"636613"	"WDFW"	"Spring"	"TWISP ACCLIMATION PD"	"TWISP R      48.0374"	"TWISP R      48.0374"	2013	"UPCR"	"UPCR"	"UPCR"	"DIT"
"636614"	"WDFW"	"Fall"	"MORSE CREEK HATCHERY"	"ELWHA R      18.0272"	"MORSE CR     18.0185"	2013	"JUAN"	"JUAN"	"JUAN"	"DIT"
"636625"	"WDFW"	"Summer"	"DRYDEN POND"	"WENATCHEE R  45.0030"	"WENATCHEE R  45.0030"	2013	"UPCR"	"UPCR"	"UPCR"	NA
"636666"	"WDFW"	"Fall"	"FORKS CREEK HATCHERY"	"WILLAPA R    24.0251"	"FORK CR      24.0356"	2013	"WILP"	"WILP"	"WILP"	NA
"636687"	"WDFW"	"Spring"	"METHOW HATCHERY"	"METHOW R     48.0002"	"METHOW R     48.0007"	2014	"UPCR"	"UPCR"	"UPCR"	"DIT"
"636792"	"WDFW"	"Spring"	"COWLITZ SALMON HATCHERY"	"COWLITZ R    26.0002"	"COWLITZ R    26.0002"	2014	"LOCR"	"LOCR"	"LOCR"	NA
"637120"	"WDFW"	"Fall"	"ELWHA HATCHERY"	"ELWHA R      18.0272"	"ELWHA R      18.0272"	2016	"JUAN"	"JUAN"	"JUAN"	NA
"637218"	"WDFW"	"Summer"	"DRYDEN POND"	"WENATCHEE R  45.0030"	"WENATCHEE R  45.0030"	2016	"UPCR"	"UPCR"	"UPCR"	NA
"637266"	"WDFW"	"Spring"	"FALLERT CR HATCHERY"	"KALAMA R HATCH  27.0002"	"FALLERT CR   27.0017"	2017	"LOCR"	"LOCR"	"LOCR"	NA
"637341"	"WDFW"	"Fall"	"COWLITZ SALMON HATCHERY"	"COWLITZ R    26.0002"	"COWLITZ R    26.0002"	2017	"LOCR"	"LOCR"	"LOCR"	NA
"637339"	"WDFW"	"Spring"	"COWLITZ SALMON HATCHERY"	"COWLITZ R    26.0002"	"COWLITZ R    26.0002"	2017	"LOCR"	"LOCR"	"LOCR"	NA
"637493"	"WDFW"	"Spring"	"COWLITZ SALMON HATCHERY"	"COWLITZ SAL HATCHERY"	"COWLITZ R    26.0002"	2018	"LOCR"	"LOCR"	"LOCR"	NA
"637474"	"WDFW"	"Spring"	"TWISP ACCLIMATION PD"	"TWISP R      48.0374"	"TWISP R      48.0374"	2018	"UPCR"	"UPCR"	"UPCR"	"DIT"
"637479"	"WDFW"	"Spring"	"LEWIS RIVER HATCHERY"	"LEWIS RIVER HATCHERY"	"LEWIS R -NF  27.0168"	2018	"LOCR"	"LOCR"	"LOCR"	NA
"637480"	"WDFW"	"Spring"	"LEWIS RIVER HATCHERY"	"LEWIS RIVER HATCHERY"	"LEWIS R -NF  27.0168"	2018	"LOCR"	"LOCR"	"LOCR"	"DIT"
"637704"	"WDFW"	"Spring"	"MARBLEMOUNT HATCHERY"	"MARBLEMOUNT HATCH"	"CASCADE R    03.1411"	2019	"SKAG"	"SKAG"	"SKAG"	NA
"637711"	"WDFW"	"Spring"	"MARBLEMOUNT HATCHERY"	"MARBLEMOUNT HATCH"	"CASCADE R    03.1411"	2020	"SKAG"	"SKAG"	"SKAG"	NA
"637726"	"WDFW"	"Fall"	"PRIEST RAPIDS HATCHERY"	"PRIEST RAPIDS   (36)"	"COL R @ PRIEST RAPIDS"	2019	"UPCR"	"UPCR"	"UPCR"	NA
"637727"	"WDFW"	"Fall"	"PRIEST RAPIDS HATCHERY"	"PRIEST RAPIDS   (36)"	"COL R @ PRIEST RAPIDS"	2019	"UPCR"	"UPCR"	"UPCR"	NA
